sku;designation_final;measurement_final;weight_final;decision;reason;qa_validated;occurrences;engines;source_ids;source_pages;qa_summary_json;import_decision;import_reason
X59610100008;COOLANT LINE LEFT ZR175;;;import;qa_ok_importar_found;true;2;20V4000M93L;1800868, 1804474;1238, 1615;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100009;COOLANT LINE RIGHT;;0.27 KGM;import;qa_ok_importar_found;true;2;20V4000M93L;1801068, 1804674;1252, 1629;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100012;O-RING;40 X 4;0.003 KGM;import;qa_ok_importar_found;true;8;20V4000M93L;1800873, 1800943, 1801004, 1801066, 1804479, 1804549, 1804610, 1804672;1238, 1245, 1248, 1251, 1615, 1622, 1625, 1628;"{""total_rows"":8,""count_ok_importar"":8,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100034;COMPRESSOR WHEEL;114.5/179/9.5;1.93 KGM;import;qa_ok_importar_found;true;24;20V4000M93, 20V4000M93L;1700890, 1700960, 1701021, 1701082, 1704633, 1704703, 1704762, 1704821, 1708373, 1708443, 1708502, 1708561, 1712120, 1712190, 1712250, 1712310, 1800844, 1800914, 1800975, 1801037, 1804450, 1804520, 1804581, 1804643;140, 147, 150, 153, 536, 543, 546, 549, 932, 939, 942, 945, 1328, 1335, 1338, 1341, 1238, 1245, 1248, 1251, 1615, 1622, 1625, 1628;"{""total_rows"":24,""count_ok_importar"":24,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100041;HEAT SHIELD;;0.154 KGM;import;qa_ok_importar_found;true;24;20V4000M93, 20V4000M93L;1700881, 1700951, 1701012, 1701073, 1704624, 1704694, 1704753, 1704812, 1708364, 1708434, 1708493, 1708552, 1712111, 1712181, 1712241, 1712301, 1800836, 1800906, 1800967, 1801029, 1804442, 1804512, 1804573, 1804635;140, 147, 150, 153, 536, 543, 546, 549, 932, 939, 942, 945, 1328, 1335, 1338, 1341, 1238, 1245, 1248, 1251, 1615, 1622, 1625, 1628;"{""total_rows"":24,""count_ok_importar"":24,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100044;PLUG-IN PIPE;;0.095 KGM;import;qa_ok_importar_found;true;1;16V4000M73;1400914;140;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100045;BANJO SCREW;;78.900 g;import;qa_ok_importar_found;true;1;16V4000M73;1400918;140;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100046;THRUST BEARING;;;import;qa_ok_importar_found;true;2;20V4000M93L;1800882, 1804488;1241, 1618;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100047;THRUST BEARING;;0.217 KGM;import;qa_ok_importar_found;true;8;20V4000M93L;1800830, 1800900, 1800961, 1801023, 1804436, 1804506, 1804567, 1804629;1238, 1245, 1248, 1251, 1615, 1622, 1625, 1628;"{""total_rows"":8,""count_ok_importar"":8,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100057;COMPRESSOR HOUSING A/R=1.91CM;;;import;qa_ok_importar_found;true;4;20V4000M93;1700927, 1704673, 1708413, 1712158;144, 540, 936, 1332;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100061;BEARING BODY;;0.395 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1200869;128;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100099;THRUST BEARING;;;import;qa_ok_importar_found;true;1;12V4000M53;1200916;131;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100101;THRUST BEARING;;0.357 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1200875;128;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100117;COMPRESSOR HOUSING A/R=1.91CM;;;import;qa_ok_importar_found;true;2;20V4000M93L;1800883, 1804489;1242, 1619;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100118;COMPRESSOR HOUSING A/R=1.91CM;;;import;qa_ok_importar_found;true;8;20V4000M93L;1800845, 1800915, 1800976, 1801038, 1804451, 1804521, 1804582, 1804644;1238, 1245, 1248, 1251, 1615, 1622, 1625, 1628;"{""total_rows"":8,""count_ok_importar"":8,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100160;BEARING HOUSING;;;import;qa_ok_importar_found;true;1;12V4000M53;1200912;130;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100161;BEARING HOUSING;;13.61 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1200893;128;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100201;CLAMP FOR COMPR. HOUSING;;0.457 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1200901;129;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100215;COOLANT LINE LEFT;;281.314 g;import;qa_ok_importar_found;true;4;20V4000M93;1700911, 1704657, 1708394, 1712141;140, 536, 932, 1328;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100216;COOLANT LINE RIGHT;;0.275 KGM;import;qa_ok_importar_found;true;4;20V4000M93;1700985, 1704728, 1708468, 1712215;147, 543, 939, 1335;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100217;COOLANT LINE LEFT;;277.300 g;import;qa_ok_importar_found;true;4;20V4000M93;1701046, 1704787, 1708527, 1712275;150, 546, 942, 1338;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100218;COOLANT LINE RIGHT;;260.300 g;import;qa_ok_importar_found;true;4;20V4000M93;1701107, 1704846, 1708586, 1712335;153, 549, 945, 1341;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100232;RETAINING RING;;1,200 kg;import;qa_ok_importar_found;true;1;12V4000M53;1200877;128;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100276;THREADED SLEEVE;;0.34 KGM;import;qa_ok_importar_found;true;4;20V4000M93;1701312, 1705052, 1708792, 1712539;185, 581, 977, 1373;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59611400015;GASKET;;0.06 KGM;import;qa_ok_importar_found;true;4;20V4000M93;1701149, 1704889, 1708629, 1712378;159, 555, 951, 1347;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59612300003;PIPE HALF-CLAMP;;0.206 KGM;import;qa_ok_importar_found;true;2;20V4000M93L;1802450, 1806109;1388, 1768;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59612300004;DIVERTER VALVE;;9.918 kg EM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701245, 1704985, 1708725, 1712473, 1801209, 1804815;175, 571, 967, 1363, 1273, 1650;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59612300005;COPPER SEALING RING;;;import;qa_ok_importar_found;true;1;12V4000M53;1201037;147;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59612300006;AIR PIPING F/AIR TRANSFER VALV;;7.000 kg EM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701265, 1705005, 1708745, 1712493, 1801229, 1804835;175, 571, 967, 1363, 1273, 1650;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59612300007;CYLINDER;;3.91 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201031;147;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59612300013;RETAINER;;2.956 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701173, 1704913, 1708653, 1712402, 1801139, 1804745;167, 563, 959, 1355, 1265, 1642;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59612300014;RETAINER;;3.132 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701174, 1704914, 1708654, 1712403, 1801140, 1804746;167, 563, 959, 1355, 1265, 1642;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59612300017;INTAKE HOUSING;;;import;qa_ok_importar_found;true;1;16V4000M73;1401088;162;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59612300018;INTAKE HOUSING;;;import;qa_ok_importar_found;true;1;16V4000M73;1401100;163;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59612300021;INTAKE HOUSING VERTIKAL;;6.200 kg EM;import;qa_ok_importar_found;true;2;20V4000M93L;1801208, 1804814;1272, 1649;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59612300022;RETAINER F/INTAKE AIR SYSTEM;;0.267 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701170, 1704910, 1708650, 1712399, 1801136, 1804742;167, 563, 959, 1355, 1265, 1642;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59612300024;RETAINER F/INTAKE AIR SYSTEM;;1.510 kg;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701169, 1704909, 1708649, 1712398, 1801135, 1804741;167, 563, 959, 1355, 1265, 1642;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59612300025;RETAINER F/INTAKE AIR SYSTEM;;5.288 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701168, 1704908, 1708648, 1712397, 1801134, 1804740;167, 563, 959, 1355, 1265, 1642;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59612500041;DUAL-PURPOSE PLATE;;6.055 kg;import;qa_ok_importar_found;true;4;20V4000M93;1701326, 1705066, 1708806, 1712553;185, 581, 977, 1373;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59614100002;BLIND FLANGE;;0.421 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201223;164;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59614300004;CARRIER HOUSING;;;import;qa_ok_importar_found;true;2;20V4000M93L;1801559, 1805165;1299, 1676;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618100011;OIL PUMP;;37.500 kg;import;qa_ok_importar_found;true;2;20V4000M93L;1801674, 1805333;1320, 1700;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618100014;BANJO UNION FOR LUBE OIL SYSTEM;;;import;qa_ok_importar_found;true;2;20V4000M93L;1801862, 1805521;1334, 1714;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618100019;PIPE;;524.000 g SB;import;qa_ok_importar_found;true;2;20V4000M93L;1801850, 1805509;1334, 1714;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618100020;PIPE;;566.000 g SB;import;qa_ok_importar_found;true;2;20V4000M93L;1801849, 1805508;1334, 1714;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618100021;PIPE;;126.000 g SB;import;qa_ok_importar_found;true;2;20V4000M93L;1801854, 1805513;1334, 1714;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618100023;OIL DRAIN NECK;;0.726 kg;import;qa_ok_importar_found;true;2;20V4000M93L;1801844, 1805503;1334, 1714;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618100024;OIL PUMP;;56.75 KGM;import;qa_ok_importar_found;true;4;20V4000M93;1701736, 1705476, 1709216, 1712961;230, 626, 1022, 1418;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618400003;RETAINER;;0.221 KGM;import;qa_ok_importar_found;true;1;12V4000M53;1201687;221;"{""total_rows"":1,""count_ok_importar"":1,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618400007;OIL LINE;;0.154 KGM;import;qa_ok_importar_found;true;2;20V4000M93L;1802180, 1805839;1364, 1744;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618400008;OIL LINE;;0.192 KGM;import;qa_ok_importar_found;true;2;20V4000M93L;1802150, 1805809;1363, 1743;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618500003;OIL SUPPLY LINE;;0.287 KGM;import;qa_ok_importar_found;true;12;20V4000M93, 20V4000M93L;1702003, 1702053, 1705743, 1705793, 1709483, 1709533, 1713228, 1713277, 1801729, 1801771, 1805388, 1805430;251, 252, 647, 648, 1043, 1044, 1439, 1440, 1331, 1332, 1711, 1712;"{""total_rows"":12,""count_ok_importar"":12,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618500006;OIL SUPPLY LINE;;290.000 g;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1702026, 1705766, 1709506, 1713251, 1801756, 1805415;251, 647, 1043, 1439, 1331, 1711;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618500007;OIL SUPPLY LINE;;0.282 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1702105, 1705845, 1709585, 1713328, 1801809, 1805468;253, 649, 1045, 1441, 1332, 1712;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618500018;OIL LINE FOR FLAP CONTROL;;0.155 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701398, 1705138, 1708878, 1712625, 1801364, 1804970;189, 585, 981, 1377, 1286, 1663;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618500019;OIL LINE FOR FLAP CONTROL;;150.000 g;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701391, 1705131, 1708871, 1712618, 1801357, 1804963;189, 585, 981, 1377, 1286, 1663;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618500031;RETAINER;;1.71 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701454, 1705194, 1708934, 1712681, 1801420, 1805026;190, 586, 982, 1378, 1287, 1664;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618500032;OIL LINE FOR FLAP CONTROL;;0.296 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701369, 1705109, 1708849, 1712596, 1801335, 1804941;189, 585, 981, 1377, 1286, 1663;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618500033;OIL LINE FOR FLAP CONTROL;;0.256 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701366, 1705106, 1708846, 1712593, 1801332, 1804938;189, 585, 981, 1377, 1286, 1663;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59618500035;RETAINER;;0.826 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701351, 1705091, 1708831, 1712578, 1801317, 1804923;189, 585, 981, 1377, 1286, 1663;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
