pn;source_id;source_engine_file;row_count;ai_decision;ai_confidence;ai_confidence_level;ai_reason;ai_suggested_action;qa_revision_estado;qa_revision_accion;designation_final;measure_final;weight_final
X52618500008;1401491;engine_16V4000M73.json;8;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.123 KGM
X59418600001;1401493;engine_16V4000M73.json;8;pending_review;0.39;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;OIL LINE FOR FLAP CONTROL;;54.100 g
X52618500006;1401496;engine_16V4000M73.json;8;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.9 KGM
X52618500007;1401497;engine_16V4000M73.json;8;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.214 KGM
X59418600003;1401498;engine_16V4000M73.json;8;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;0.76 KGM
X59418600002;1401504;engine_16V4000M73.json;8;pending_review;0.39;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;RETAINER;;1.350 kg
000931012091;1401541;engine_16V4000M73.json;14;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;HEX SCREW;M 12 X130;0.123 KGM
5261800465/31;1401542;engine_16V4000M73.json;4;import_superseded;0.45;low;relacion de sustitucion clara detectada;importar;ok;importar;OIL COOLER LR ACCEPTANCE 4000-03;;
X59418300009;1401546;engine_16V4000M73.json;12;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;GUIDE HOUSING;;63.5 KGM
X59418300008;1401556;engine_16V4000M73.json;12;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;GUIDE HOUSING;;
X52818100003;1401560;engine_16V4000M73.json;8;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL PUMP;;37.5 KGM
304014010015;1401561;engine_16V4000M73.json;14;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;HEX SCREW;M 10 X140;0.09 KGM
X59618800014;1401592;engine_16V4000M73.json;12;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL LINE;;0.395 KGM
X59618800013;1401594;engine_16V4000M73.json;14;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;1.078 KGM
8331590594;1401595;engine_16V4000M73.json;14;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SPACER S2000/4000;;0.015 KGM
X52718300038/31;1401610;engine_16V4000M73.json;3;import_superseded;0.45;low;relacion de sustitucion clara detectada;importar;ok;importar;AUTOMATIC OIL FILTER;;
X00003294;1401619;engine_16V4000M73.json;8;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;STRAINER BOTTOM;;1.388 KGM
X00003298;1401620;engine_16V4000M73.json;8;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;STRAINER TOP;;1.422 KGM
X00003331;1401621;engine_16V4000M73.json;4;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL DISTRIBUTOR;;0.584 KGM
X00003336;1401623;engine_16V4000M73.json;8;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SHAFT;;0.745 KGM
X00004395;1401624;engine_16V4000M73.json;4;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;TURBINE HOUSING BR 4000;;
40 XP52600600001MAINTENANCE KIT BR 4000 1 pc 1.200 kg;1401625;engine_16V4000M73.json;3;discard;0.49;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;
X00031719;1401626;engine_16V4000M73.json;14;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;WORM GEAR;;1.351 KGM
Z=2784401;1401627;engine_16V4000M73.json;8;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;VANE;;0.062 KGM
Z=5060722;1401630;engine_16V4000M73.json;8;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;BUSHING;;0.093 KGM
X00004931;1401632;engine_16V4000M73.json;14;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;GROOVE BALL BEARING;61906-2RZ;0.05 KGM
Z=2301130;1401634;engine_16V4000M73.json;4;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;GROOVED PIN;;
X00003265;1401635;engine_16V4000M73.json;4;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;OIL FILTER HOUSING BR 4000;;
X00003273;1401636;engine_16V4000M73.json;4;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;HOUSING COVER;;
X00003275;1401637;engine_16V4000M73.json;8;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL DISTRIBUTOR;;0.581 KGM
X00005731;1401639;engine_16V4000M73.json;24;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;ADJUSTING SCREW;;0.012 KGM
XP52718300011STUD;1401640;engine_16V4000M73.json;3;discard;0.49;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;
Z=2000187 PLUG;1401643;engine_16V4000M73.json;18;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;PLUG;;350.000 g
X00031764;1401645;engine_16V4000M73.json;14;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;STUD SCREW;M8X50;0.02 KGM
000912006084;1401646;engine_16V4000M73.json;21;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;BOLT HEX SOC HD;M 6 X 16;0.006 KGM
XP52899100094SCREW;1401647;engine_16V4000M73.json;7;discard;0.49;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;
Z=5008712 WASHER;1401649;engine_16V4000M73.json;9;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;WASHER;;
X00012328;1401650;engine_16V4000M73.json;15;pending_review;0.41;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;O-RING BR 4000;;AC 190,09 X 3,53
700429015005;1401651;engine_16V4000M73.json;15;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;O-RING;A 15,6 X 1,78;0.001 KGM
X00031805;1401653;engine_16V4000M73.json;3;update_existing;0.35;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SEALING RING BR 8000;;A13X18,0X1,5 DIN7603
912004016100;1401655;engine_16V4000M73.json;8;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SPLIT WASHER;A 16;0.007 KGM
000127006203;1401656;engine_16V4000M73.json;14;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SPLIT WASHER;B 6;0.001 KGM
Z=30022 NUT;1401658;engine_16V4000M73.json;9;discard;0.49;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;4.600 g
Z=2000115 SCREW;1401659;engine_16V4000M73.json;9;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;SCREW;;1.000 kg
Z=9402913 PLATE;1401660;engine_16V4000M73.json;9;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;PLATE;;
XP59699100499BUSHING;1401661;engine_16V4000M73.json;3;discard;0.49;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;
XP52899100092SLOTTED;1401662;engine_16V4000M73.json;3;discard;0.49;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;
X00005942;1401663;engine_16V4000M73.json;14;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SIGHT GLASS;;0.036 KGM
X00005743;1401665;engine_16V4000M73.json;4;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;DISC;;0.021 KGM
X00005744;1401666;engine_16V4000M73.json;4;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;LOCK NUT;;0.084 KGM
X00005746;1401667;engine_16V4000M73.json;8;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;GROOVE BALL BEARING;61805-2RZ;0.021 KGM
X00005748;1401668;engine_16V4000M73.json;11;pending_review;0.54;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;COVER BR 4000;;
XP52899100091SCREW;1401669;engine_16V4000M73.json;11;discard;0.49;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;
8691840034;1501468;engine_16V4000M73L.json;14;import_superseded;0.05;low;relacion de sustitucion clara detectada;importar;pendiente;revisar;FILTERING SCR EEN;WN281-65/90 200;191,500 G
WASHER A 007603033100;1401671;engine_16V4000M73.json;3;discard;0.55;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;4.600 g
X00012390;1401675;engine_16V4000M73.json;14;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;PIPE;18 X 1.0;0 KGM
000910022003;1401677;engine_16V4000M73.json;14;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;THREADED PLUG;M 22 X 1,5;0.074 KGM
X00012394;1401680;engine_16V4000M73.json;8;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;PLUG SCREW;M18 X 1,5;0.32 KGM
X00012423;1401681;engine_16V4000M73.json;8;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;NOZZLE;;0.132 KGM
XP52699100138REMOVAL;1401682;engine_16V4000M73.json;5;discard;0.49;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;65.000 g
XP52618300035COVER;1401683;engine_16V4000M73.json;9;discard;0.49;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;
XP59618300036VALVE HO;1401688;engine_16V4000M73.json;3;discard;0.49;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;
XP59618300037PLUG;1401689;engine_16V4000M73.json;7;discard;0.49;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;
XP59618300038BALL;1401690;engine_16V4000M73.json;7;discard;0.49;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;
XP59618300039PRESSURE SPRING;1401691;engine_16V4000M73.json;7;discard;0.49;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;
10 XP52700600009 GASKET KIT BR 4000 1 pc 95.000 g;1401693;engine_16V4000M73.json;4;discard;0.39;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;
90104030;1401695;engine_16V4000M73.json;4;discard;0.49;low;faltan campos criticos o se marco para eliminar;eliminar;pendiente;revisar;;;
X00012371;1401697;engine_16V4000M73.json;8;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;O-RING;26,3 X 5,33;0.005 KGM
700429069000;1401698;engine_16V4000M73.json;29;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;O-RING;A 69,45X 3,53;0.005 KGM
X00004639;1401699;engine_16V4000M73.json;14;update_existing;0.32;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SQUARE-SECTION RING;53.35X5.33;0.008 KGM
X00012327;1401702;engine_16V4000M73.json;8;pending_review;0.41;low;se requiere validacion humana por conflictos detectados;revisar;ok;importar;O-RING BR 4000;;
X00012358;1401705;engine_16V4000M73.json;14;update_existing;0.22;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SEALING RING BR 4000;;
X00012369;1401706;engine_16V4000M73.json;14;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;O-RING;11,3 X 2,2;0.001 KGM
5281840309;1401707;engine_16V4000M73.json;14;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;ADAPTER CENTRIFUGAL OIL FILTER C23;;2.02 KGM
23540432;1401708;engine_16V4000M73.json;14;import_superseded;0.3;low;relacion de sustitucion clara detectada;importar;pendiente;revisar;FILTER 4 LITER CENTRIFUGAL SPINNER OIL;;
000835012014;1401709;engine_16V4000M73.json;14;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;STUD;M 12 X 75;0.078 KGM
700429120000;1401712;engine_16V4000M73.json;14;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;O-RING;A 120 X 4;0.011 KGM
5281840609;1401713;engine_16V4000M73.json;14;import_superseded;0.12;low;relacion de sustitucion clara detectada;importar;ok;importar;FLANGE;;0.22 KGM
5281870008;1401720;engine_16V4000M73.json;14;update_existing;0.17;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;TUBE SOCKET C23;;0.162 KGM
X59318300009;1401721;engine_16V4000M73.json;14;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;SOCKET PIPE;;0.098 KGM
23540455;1401724;engine_16V4000M73.json;14;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;CENTRIFUGAL OIL FILTER ASM;;8.7 KGM
23540466;1401725;engine_16V4000M73.json;14;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;COVER ASSEMBLY;;4.74 KGM
23540469;1401726;engine_16V4000M73.json;14;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;BAND CLAMP;;1.083 KGM
23540468;1401727;engine_16V4000M73.json;14;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;COVER NUT FIXING KIT;;0.346 KGM
23540470;1401728;engine_16V4000M73.json;14;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;SUPPL. FEED VALVE;;0.455 KGM
23540471;1401729;engine_16V4000M73.json;14;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;SEALS KIT;;0.102 KGM
23540460;1401730;engine_16V4000M73.json;14;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;CIRCLIP KIT;;0.017 KGM
23540434;1401731;engine_16V4000M73.json;14;update_existing;0.05;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;ROTOR DISASSEMBLY;;1.73 KGM
23540454;1401732;engine_16V4000M73.json;14;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;BODY ASSEMBLY;;10.58 KGM
23540463;1401733;engine_16V4000M73.json;14;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;BEARING TUBE;;1.9 KGM
23540456;1401734;engine_16V4000M73.json;12;update_existing;0.15;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;ROTOR COVER;;1.32 KGM
23540461;1401735;engine_16V4000M73.json;14;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;ROTOR COVER NUT;;0.435 KGM
23540457;1401736;engine_16V4000M73.json;14;update_existing;0.15;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;ROTOR TUBE;;2.6 KGM
23540458;1401737;engine_16V4000M73.json;14;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;ROTOR BASE;;1.54 KGM
23540459;1401738;engine_16V4000M73.json;14;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;NOZZLE;;0.012 KGM
23540464;1401739;engine_16V4000M73.json;14;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;pendiente;revisar;SEPARATION CONE;;0.34 KGM
23540465;1501543;engine_16V4000M73L.json;14;import_superseded;0.05;low;relacion de sustitucion clara detectada;importar;pendiente;revisar;PAPER ELEMENT (25PCS/PKT);;2,200 G 1 ST. GLEICH 1 PAPIERSTREIFEN
5281800319;1401746;engine_16V4000M73.json;14;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;TUBE HIGH PRESS FUEL PUMP LUBE OIL;;0.27 KGM
X59418400007;1401749;engine_16V4000M73.json;20;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL SPRAY NOZZLE;;0.19 KGM
X59418400006;1401754;engine_16V4000M73.json;20;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;0.172 KGM
X59418400005;1401755;engine_16V4000M73.json;20;update_existing;0.3;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;RETAINER;;0.165 KGM
X59518500008;1401765;engine_16V4000M73.json;8;update_existing;0.45;low;el SKU ya existe y hay inconsistencias menores a corregir;actualizar;ok;importar;OIL RETURN LINE;;0.288 KGM
